date,season_year,team,opponent,goals_scored,goals_conceded,shots,shots_on_target,corners,fouls,yellow_cards,red_cards,points,home_away,goal_difference,shot_conversion_rate,efficiency_score
2001-04-28,2001,Liverpool,Coventry,2,0,13,6,7,11,1,0,3,Away,2,0.3333333333333333,1.5384615384615385
2001-04-28,2001,Arsenal,Derby,2,1,14,9,6,13,4,0,3,Away,1,0.2222222222222222,1.8571428571428572
2001-04-28,2001,Bradford,Everton,1,2,7,4,2,15,2,0,0,Away,-1,0.25,1.7142857142857142
2001-04-28,2001,Chelsea,Leeds,0,2,7,5,2,17,5,0,0,Away,-2,0.0,1.4285714285714286
2001-04-28,2001,West Ham,Man City,0,1,12,7,10,12,5,0,0,Away,-1,0.0,1.1666666666666667
2001-04-28,2001,Man United,Middlesbrough,2,0,9,5,6,21,3,0,3,Away,2,0.4,2.0
2001-04-28,2001,Leicester,Newcastle,0,1,4,3,0,14,1,0,0,Away,-1,0.0,1.5
2001-04-28,2001,Sunderland,Southampton,1,0,6,3,2,14,1,0,3,Away,1,0.3333333333333333,1.6666666666666667
2001-04-28,2001,Aston Villa,Tottenham,0,0,7,4,6,13,0,0,1,Away,0,0.0,1.1428571428571428
2001-04-30,2001,Ipswich,Charlton,1,2,17,6,13,11,1,0,0,Away,-1,0.16666666666666666,0.9411764705882353
2001-05-01,2001,Liverpool,Bradford,2,0,11,10,0,13,2,0,3,Away,2,0.2,2.5454545454545454
2001-05-01,2001,Southampton,Newcastle,1,1,11,3,2,17,1,0,1,Away,0,0.3333333333333333,0.9090909090909091
2001-05-05,2001,Leeds,Arsenal,1,2,4,3,2,18,3,0,0,Away,-1,0.3333333333333333,2.5
2001-05-05,2001,Coventry,Aston Villa,2,3,6,3,2,23,5,0,0,Away,-1,0.6666666666666666,2.3333333333333335
2001-05-05,2001,Middlesbrough,Bradford,1,1,14,9,6,21,2,0,1,Away,0,0.1111111111111111,1.5714285714285714
2001-05-05,2001,Everton,Chelsea,1,2,9,3,6,22,1,0,0,Away,-1,0.3333333333333333,1.1111111111111112
2001-05-05,2001,Tottenham,Leicester,2,4,9,4,2,14,2,0,0,Away,-2,0.5,1.7777777777777777
2001-05-05,2001,Newcastle,Liverpool,0,3,6,3,3,10,2,0,0,Away,-3,0.0,1.0
2001-05-05,2001,Derby,Man United,1,0,10,5,1,11,0,0,3,Away,1,0.2,1.4
2001-05-05,2001,Charlton,Sunderland,2,3,17,7,5,7,0,0,0,Away,-1,0.2857142857142857,1.2941176470588236
2001-05-05,2001,Southampton,West Ham,0,3,12,3,1,18,2,0,0,Away,-3,0.0,0.5
2001-05-07,2001,Man City,Ipswich,1,2,11,7,2,19,0,0,0,Away,-1,0.14285714285714285,1.6363636363636365
2001-05-08,2001,Chelsea,Liverpool,2,2,14,7,6,21,4,0,1,Away,0,0.2857142857142857,1.5714285714285714
2001-05-13,2001,Bradford,Leeds,1,6,13,7,7,13,0,0,0,Away,-5,0.14285714285714285,1.3846153846153846
2001-05-13,2001,Man United,Southampton,1,2,9,6,4,18,1,0,0,Away,-1,0.16666666666666666,1.7777777777777777
2001-05-15,2001,Arsenal,Newcastle,0,0,8,1,8,10,0,0,1,Away,0,0.0,0.25
2001-05-19,2001,Liverpool,Charlton,4,0,16,14,10,13,1,0,3,Away,4,0.2857142857142857,2.75
2001-05-19,2001,Bradford,Coventry,0,0,10,3,3,13,1,0,1,Away,0,0.0,0.6
2001-05-19,2001,Ipswich,Derby,1,1,13,6,11,15,1,0,1,Away,0,0.16666666666666666,1.2307692307692308
2001-05-19,2001,Sunderland,Everton,2,2,11,4,6,13,3,1,1,Away,0,0.5,1.4545454545454546
2001-05-19,2001,Leicester,Leeds,1,3,8,5,5,17,4,0,0,Away,-2,0.2,1.75
2001-05-19,2001,Chelsea,Man City,2,1,9,3,7,18,2,0,3,Away,1,0.6666666666666666,1.5555555555555556
2001-05-19,2001,West Ham,Middlesbrough,1,2,11,5,6,15,0,0,0,Away,-1,0.2,1.2727272727272727
2001-05-19,2001,Aston Villa,Newcastle,0,3,5,1,1,14,5,1,0,Away,-3,0.0,0.4
2001-05-19,2001,Arsenal,Southampton,2,3,8,5,5,10,2,0,0,Away,-1,0.4,2.25
2001-05-19,2001,Man United,Tottenham,1,3,15,6,6,15,2,0,0,Away,-2,0.16666666666666666,1.0666666666666667
2001-08-18,2001,Everton,Charlton,2,1,12,9,4,17,3,0,3,Away,1,0.2222222222222222,2.1666666666666665
2001-08-18,2001,Blackburn,Derby,1,2,14,4,10,15,0,0,0,Away,-1,0.25,0.8571428571428571
2001-08-18,2001,Southampton,Leeds,0,2,11,6,3,24,2,1,0,Away,-2,0.0,1.0909090909090908
2001-08-18,2001,Bolton,Leicester,5,0,18,8,5,17,3,0,3,Away,5,0.625,2.0
2001-08-18,2001,West Ham,Liverpool,1,2,3,3,3,12,5,0,0,Away,-1,0.3333333333333333,3.3333333333333335
2001-08-18,2001,Arsenal,Middlesbrough,4,0,14,9,6,19,3,1,3,Away,4,0.4444444444444444,2.4285714285714284
2001-08-18,2001,Ipswich,Sunderland,0,1,10,4,1,20,1,0,0,Away,-1,0.0,0.8
2001-08-18,2001,Aston Villa,Tottenham,0,0,11,2,5,17,2,0,1,Away,0,0.0,0.36363636363636365
2001-08-19,2001,Newcastle,Chelsea,1,1,9,3,7,20,4,0,1,Away,0,0.3333333333333333,1.1111111111111112
2001-08-19,2001,Fulham,Man United,2,3,8,5,4,19,1,0,0,Away,-1,0.4,2.25
2001-08-20,2001,Tottenham,Everton,1,1,7,2,0,12,2,2,1,Away,0,0.5,1.1428571428571428
2001-08-21,2001,Leeds,Arsenal,2,1,5,2,2,29,5,2,3,Away,1,1.0,2.4
2001-08-21,2001,Middlesbrough,Bolton,0,1,11,4,2,16,1,0,0,Away,-1,0.0,0.7272727272727273
2001-08-21,2001,Derby,Ipswich,1,3,2,2,2,14,3,1,0,Away,-2,0.5,4.0
2001-08-22,2001,Man United,Blackburn,2,2,18,7,8,16,1,0,1,Away,0,0.2857142857142857,1.2222222222222223
2001-08-22,2001,Sunderland,Fulham,0,2,8,3,9,20,2,0,0,Away,-2,0.0,0.75
2001-08-25,2001,Leicester,Arsenal,0,4,2,0,0,20,4,1,0,Away,-4,0.0,0.0
2001-08-25,2001,Tottenham,Blackburn,1,2,12,5,6,11,1,0,0,Away,-1,0.2,1.1666666666666667
2001-08-25,2001,Middlesbrough,Everton,0,2,5,1,6,23,1,0,0,Away,-2,0.0,0.4
2001-08-25,2001,Derby,Fulham,0,0,9,2,3,14,3,0,1,Away,0,0.0,0.4444444444444444
2001-08-25,2001,Charlton,Ipswich,1,0,13,6,1,20,6,0,3,Away,1,0.16666666666666666,1.2307692307692308
2001-08-25,2001,Chelsea,Southampton,2,0,7,2,2,18,1,0,3,Away,2,1.0,1.7142857142857142
2001-08-25,2001,Leeds,West Ham,0,0,10,4,8,14,2,0,1,Away,0,0.0,0.8
2001-08-26,2001,Man United,Aston Villa,1,1,13,7,5,12,2,0,1,Away,0,0.14285714285714285,1.3846153846153846
2001-08-26,2001,Sunderland,Newcastle,1,1,6,3,4,18,2,0,1,Away,0,0.3333333333333333,1.6666666666666667
2001-08-27,2001,Liverpool,Bolton,1,2,18,7,6,11,2,0,0,Away,-1,0.14285714285714285,1.0
2001-09-08,2001,Arsenal,Chelsea,1,1,14,11,6,20,5,0,1,Away,0,0.09090909090909091,1.8571428571428572
2001-09-08,2001,West Ham,Derby,0,0,10,4,4,19,2,0,1,Away,0,0.0,0.8
2001-09-08,2001,Bolton,Leeds,0,0,8,4,5,17,1,0,1,Away,0,0.0,1.0
2001-09-08,2001,Ipswich,Leicester,1,1,13,9,3,24,3,1,1,Away,0,0.1111111111111111,1.6923076923076923
2001-09-08,2001,Aston Villa,Liverpool,3,1,10,7,0,14,1,0,3,Away,2,0.42857142857142855,2.6
2001-09-08,2001,Everton,Man United,1,4,5,1,2,11,1,0,0,Away,-3,1.0,1.2
2001-09-08,2001,Newcastle,Middlesbrough,4,1,8,5,3,17,3,0,3,Away,3,0.8,3.25
2001-09-08,2001,Blackburn,Sunderland,0,1,10,4,10,14,3,0,0,Away,-1,0.0,0.8
2001-09-09,2001,Fulham,Charlton,1,1,16,5,6,12,1,0,1,Away,0,0.2,0.875
2001-09-09,2001,Southampton,Tottenham,0,2,15,6,3,16,0,0,0,Away,-2,0.0,0.8
2001-09-15,2001,Southampton,Bolton,1,0,10,6,2,19,1,0,3,Away,1,0.16666666666666666,1.6
2001-09-15,2001,Leicester,Derby,3,2,12,6,8,23,3,0,3,Away,1,0.5,2.0
2001-09-15,2001,Liverpool,Everton,3,1,13,9,2,13,1,0,3,Away,2,0.3333333333333333,2.3076923076923075
2001-09-15,2001,Arsenal,Fulham,3,1,11,6,5,20,4,0,3,Away,2,0.5,2.1818181818181817
2001-09-15,2001,West Ham,Middlesbrough,0,2,5,1,1,23,3,1,0,Away,-2,0.0,0.4
2001-09-15,2001,Man United,Newcastle,3,4,10,7,5,16,1,1,0,Away,-1,0.42857142857142855,2.6
2001-09-16,2001,Sunderland,Aston Villa,0,0,4,2,3,25,4,0,1,Away,0,0.0,1.0
2001-09-16,2001,Leeds,Charlton,2,0,20,9,9,14,1,0,3,Away,2,0.2222222222222222,1.3
2001-09-16,2001,Blackburn,Ipswich,1,1,6,4,13,15,1,0,1,Away,0,0.25,2.0
2001-09-16,2001,Chelsea,Tottenham,3,2,6,4,6,12,4,1,3,Away,1,0.75,3.3333333333333335
2001-09-17,2001,Middlesbrough,Leicester,2,1,13,6,2,15,1,0,3,Away,1,0.3333333333333333,1.5384615384615385
2001-09-19,2001,Bolton,Blackburn,1,1,10,5,2,15,4,0,1,Away,0,0.2,1.4
2001-09-19,2001,Tottenham,Sunderland,2,1,13,6,4,14,2,0,3,Away,1,0.3333333333333333,1.5384615384615385
2001-09-22,2001,Bolton,Arsenal,1,1,7,4,0,11,1,1,1,Away,0,0.25,1.7142857142857142
2001-09-22,2001,Everton,Blackburn,0,1,14,7,4,17,2,0,0,Away,-1,0.0,1.0
2001-09-22,2001,Fulham,Leicester,0,0,6,2,4,21,2,0,1,Away,0,0.0,0.6666666666666666
2001-09-22,2001,Tottenham,Liverpool,0,1,11,5,5,9,1,0,0,Away,-1,0.0,0.9090909090909091
2001-09-22,2001,Ipswich,Man United,0,4,8,1,4,17,1,0,0,Away,-4,0.0,0.25
2001-09-22,2001,Charlton,Sunderland,2,2,13,5,8,13,3,0,1,Away,0,0.4,1.3846153846153846
2001-09-23,2001,Middlesbrough,Chelsea,2,2,4,2,2,15,1,0,1,Away,0,1.0,3.0
2001-09-23,2001,Derby,Leeds,0,3,9,2,3,17,2,0,0,Away,-3,0.0,0.4444444444444444
2001-09-23,2001,Newcastle,West Ham,0,3,8,5,7,17,0,0,0,Away,-3,0.0,1.25
2001-09-24,2001,Aston Villa,Southampton,3,1,11,5,3,18,2,1,3,Away,2,0.6,2.0
2001-09-26,2001,Leicester,Newcastle,0,1,2,2,1,27,3,0,0,Away,-1,0.0,2.0
2001-09-29,2001,Sunderland,Bolton,2,0,14,7,4,13,1,0,3,Away,2,0.2857142857142857,1.5714285714285714
2001-09-29,2001,Leicester,Charlton,0,2,9,6,4,11,2,1,0,Away,-2,0.0,1.3333333333333333
2001-09-29,2001,Arsenal,Derby,2,0,11,6,5,19,3,1,3,Away,2,0.3333333333333333,1.8181818181818181
2001-09-29,2001,West Ham,Everton,0,5,15,5,4,8,0,0,0,Away,-5,0.0,0.6666666666666666
2001-09-29,2001,Southampton,Middlesbrough,3,1,8,4,0,17,1,0,3,Away,2,0.75,2.5
2001-09-29,2001,Man United,Tottenham,5,3,18,9,7,10,3,0,3,Away,2,0.5555555555555556,2.111111111111111
2001-09-30,2001,Blackburn,Aston Villa,0,2,4,1,8,15,2,0,0,Away,-2,0.0,0.5
2001-09-30,2001,Chelsea,Fulham,1,1,9,3,7,14,4,1,1,Away,0,0.3333333333333333,1.1111111111111112
2001-09-30,2001,Leeds,Ipswich,2,1,11,7,8,8,1,0,3,Away,1,0.2857142857142857,2.0
2001-09-30,2001,Liverpool,Newcastle,2,0,6,2,0,23,4,0,3,Away,2,1.0,2.0
2001-10-13,2001,Newcastle,Bolton,4,0,15,8,8,9,2,0,3,Away,4,0.5,2.1333333333333333
2001-10-13,2001,Middlesbrough,Charlton,0,0,11,4,4,13,1,0,1,Away,0,0.0,0.7272727272727273
2001-10-13,2001,Leicester,Chelsea,0,2,8,2,3,13,0,0,0,Away,-2,0.0,0.5
2001-10-13,2001,Everton,Ipswich,0,0,9,6,6,5,1,0,1,Away,0,0.0,1.3333333333333333
2001-10-13,2001,Leeds,Liverpool,1,1,9,3,4,14,2,0,1,Away,0,0.3333333333333333,1.1111111111111112
2001-10-13,2001,Arsenal,Southampton,2,0,21,8,6,9,1,0,3,Away,2,0.25,1.1428571428571428
2001-10-13,2001,Man United,Sunderland,3,1,13,8,4,15,0,0,3,Away,2,0.375,2.1538461538461537
2001-10-14,2001,Fulham,Aston Villa,0,2,11,3,2,8,1,0,0,Away,-2,0.0,0.5454545454545454
2001-10-14,2001,West Ham,Blackburn,1,7,12,5,7,6,3,1,0,Away,-6,0.2,1.1666666666666667
2001-10-15,2001,Derby,Tottenham,1,3,8,6,2,6,2,0,0,Away,-2,0.16666666666666666,2.0
2001-10-20,2001,Blackburn,Arsenal,3,3,9,5,4,20,2,0,1,Away,0,0.6,2.4444444444444446
2001-10-20,2001,Charlton,Derby,1,1,11,7,5,11,0,0,1,Away,0,0.14285714285714285,1.6363636363636365
2001-10-20,2001,Aston Villa,Everton,2,3,11,3,4,14,1,0,0,Away,-1,0.6666666666666666,1.2727272727272727
2001-10-20,2001,Liverpool,Leicester,4,1,12,6,6,13,2,0,3,Away,3,0.6666666666666666,2.3333333333333335
2001-10-20,2001,Bolton,Man United,2,1,7,2,0,6,0,0,3,Away,1,1.0,1.7142857142857142
2001-10-20,2001,Southampton,West Ham,0,2,10,3,7,16,1,1,0,Away,-2,0.0,0.6
2001-10-21,2001,Ipswich,Fulham,1,1,6,2,3,17,3,0,1,Away,0,0.5,1.3333333333333333
2001-10-21,2001,Chelsea,Leeds,0,0,14,6,8,17,3,0,1,Away,0,0.0,0.8571428571428571
2001-10-21,2001,Tottenham,Newcastle,2,0,9,3,2,10,1,0,3,Away,2,0.6666666666666666,1.5555555555555556
2001-10-22,2001,Sunderland,Middlesbrough,0,2,15,5,5,16,2,0,0,Away,-2,0.0,0.6666666666666666
2001-10-24,2001,Charlton,Aston Villa,0,1,4,0,4,8,0,0,0,Away,-1,0.0,0.0
2001-10-24,2001,Ipswich,Southampton,3,3,10,5,7,5,1,0,1,Away,0,0.6,2.2
2001-10-24,2001,Chelsea,West Ham,1,2,15,5,8,6,0,0,0,Away,-1,0.2,0.9333333333333333
2001-10-27,2001,Bolton,Aston Villa,2,3,9,5,2,16,3,0,0,Away,-1,0.4,2.0
2001-10-27,2001,Liverpool,Charlton,2,0,5,4,1,13,1,1,3,Away,2,0.5,3.2
2001-10-27,2001,Newcastle,Everton,3,1,6,4,3,15,2,0,3,Away,2,0.75,3.3333333333333335
2001-10-27,2001,Southampton,Fulham,1,2,11,5,4,14,2,0,0,Away,-1,0.2,1.2727272727272727
2001-10-27,2001,Leeds,Man United,1,1,12,6,2,15,3,0,1,Away,0,0.16666666666666666,1.3333333333333333
2001-10-27,2001,Arsenal,Sunderland,1,1,14,5,6,22,3,0,1,Away,0,0.2,1.0
2001-10-27,2001,Middlesbrough,Tottenham,1,2,8,3,5,12,0,0,0,Away,-1,0.3333333333333333,1.25
2001-10-28,2001,Chelsea,Derby,1,1,19,8,10,11,4,0,1,Away,0,0.125,1.0526315789473684
2001-10-28,2001,West Ham,Ipswich,3,2,12,4,9,11,2,0,3,Away,1,0.75,1.6666666666666667
2001-10-29,2001,Leicester,Blackburn,0,0,10,5,1,7,2,0,1,Away,0,0.0,1.0
2001-11-03,2001,Everton,Bolton,2,2,11,6,3,13,2,0,1,Away,0,0.3333333333333333,1.8181818181818181
2001-11-03,2001,Sunderland,Leicester,0,1,11,4,7,20,3,0,0,Away,-1,0.0,0.7272727272727273
2001-11-03,2001,Derby,Middlesbrough,1,5,6,4,4,12,1,0,0,Away,-4,0.25,2.0
2001-11-03,2001,Aston Villa,Newcastle,0,3,10,2,8,7,3,0,0,Away,-3,0.0,0.4
2001-11-03,2001,Blackburn,Southampton,2,1,6,5,4,18,1,0,3,Away,1,0.4,3.0
2001-11-03,2001,Fulham,West Ham,2,0,14,6,8,18,3,0,3,Away,2,0.3333333333333333,1.4285714285714286
2001-11-04,2001,Charlton,Arsenal,4,2,9,4,6,11,2,0,3,Away,2,1.0,2.6666666666666665
2001-11-04,2001,Ipswich,Chelsea,1,2,7,3,6,17,2,0,0,Away,-1,0.3333333333333333,1.4285714285714286
2001-11-04,2001,Tottenham,Leeds,1,2,11,4,3,15,3,0,0,Away,-1,0.25,1.0909090909090908
2001-11-04,2001,Man United,Liverpool,1,3,10,3,1,13,0,0,0,Away,-2,0.3333333333333333,1.0
2001-11-17,2001,Middlesbrough,Aston Villa,0,0,11,2,3,9,2,0,1,Away,0,0.0,0.36363636363636365
2001-11-17,2001,Liverpool,Blackburn,1,1,5,2,3,10,0,0,1,Away,0,0.5,1.6
2001-11-17,2001,Southampton,Derby,0,1,8,4,6,13,1,0,0,Away,-1,0.0,1.0
2001-11-17,2001,Newcastle,Fulham,1,3,7,1,4,18,6,0,0,Away,-2,1.0,0.8571428571428571
2001-11-17,2001,Leicester,Man United,0,2,8,4,4,10,1,0,0,Away,-2,0.0,1.0
2001-11-17,2001,Arsenal,Tottenham,1,1,5,5,6,16,1,0,1,Away,0,0.2,2.8
2001-11-18,2001,Chelsea,Everton,0,0,14,7,4,11,3,0,1,Away,0,0.0,1.0
2001-11-18,2001,Bolton,Ipswich,2,1,10,5,2,16,2,0,3,Away,1,0.4,1.8
2001-11-18,2001,Leeds,Sunderland,0,2,12,6,3,11,3,0,0,Away,-2,0.0,1.0
2001-11-19,2001,West Ham,Charlton,4,4,11,7,4,13,2,0,1,Away,0,0.5714285714285714,2.727272727272727
2001-11-24,2001,Fulham,Bolton,0,0,7,1,3,9,1,0,1,Away,0,0.0,0.2857142857142857
2001-11-24,2001,Blackburn,Chelsea,0,0,8,2,3,7,2,0,1,Away,0,0.0,0.5
2001-11-24,2001,Everton,Leicester,0,0,8,3,2,21,1,0,1,Away,0,0.0,0.75
2001-11-24,2001,Derby,Newcastle,0,1,8,4,6,14,2,0,0,Away,-1,0.0,1.0
2001-11-24,2001,Charlton,Southampton,0,1,7,4,5,16,1,0,0,Away,-1,0.0,1.1428571428571428
2001-11-24,2001,Tottenham,West Ham,1,0,10,3,2,13,2,0,3,Away,1,0.3333333333333333,1.0
2001-11-25,2001,Man United,Arsenal,1,3,2,1,2,19,3,0,0,Away,-2,1.0,3.0
2001-11-25,2001,Aston Villa,Leeds,1,1,15,8,6,15,2,0,1,Away,0,0.125,1.3333333333333333
2001-11-25,2001,Sunderland,Liverpool,0,1,12,5,3,12,3,0,0,Away,-1,0.0,0.8333333333333334
2001-11-25,2001,Ipswich,Middlesbrough,0,0,11,3,5,8,0,0,1,Away,0,0.0,0.5454545454545454
2001-12-01,2001,Leicester,Aston Villa,2,0,6,4,8,14,4,0,3,Away,2,0.5,2.6666666666666665
2001-12-01,2001,Middlesbrough,Blackburn,1,0,8,5,3,9,2,0,3,Away,1,0.2,1.75
2001-12-01,2001,Newcastle,Charlton,1,1,12,6,7,11,2,1,1,Away,0,0.16666666666666666,1.3333333333333333
2001-12-01,2001,Liverpool,Derby,1,0,7,5,9,14,2,0,3,Away,1,0.2,2.0
2001-12-01,2001,Arsenal,Ipswich,2,0,7,3,5,9,2,0,3,Away,2,0.6666666666666666,2.0
2001-12-01,2001,Chelsea,Man United,3,0,14,5,2,16,3,0,3,Away,3,0.6,1.5714285714285714
2001-12-01,2001,West Ham,Sunderland,0,1,10,5,3,16,0,0,0,Away,-1,0.0,1.0
2001-12-02,2001,Southampton,Everton,0,2,10,4,6,13,1,0,0,Away,-2,0.0,0.8
2001-12-02,2001,Leeds,Fulham,0,0,6,5,5,21,2,0,1,Away,0,0.0,1.6666666666666667
2001-12-03,2001,Bolton,Tottenham,2,3,9,6,6,14,2,0,0,Away,-1,0.3333333333333333,2.2222222222222223
2001-12-05,2001,Charlton,Chelsea,1,0,11,5,1,10,1,0,3,Away,1,0.2,1.2727272727272727
2001-12-05,2001,Aston Villa,West Ham,1,1,12,5,6,15,1,0,1,Away,0,0.2,1.1666666666666667
2001-12-08,2001,Tottenham,Charlton,1,3,14,5,9,12,1,0,0,Away,-2,0.2,1.0
2001-12-08,2001,Bolton,Derby,0,1,6,3,4,24,4,0,0,Away,-1,0.0,1.0
2001-12-08,2001,Everton,Fulham,0,2,5,3,7,25,4,1,0,Away,-2,0.0,1.2
2001-12-08,2001,Southampton,Leicester,4,0,10,5,4,15,0,0,3,Away,4,0.8,2.6
2001-12-08,2001,Middlesbrough,Liverpool,0,2,4,2,6,10,2,0,0,Away,-2,0.0,1.0
2001-12-08,2001,West Ham,Man United,1,0,8,4,4,8,3,0,3,Away,1,0.25,1.5
2001-12-09,2001,Aston Villa,Arsenal,2,3,8,5,3,14,0,0,0,Away,-1,0.4,2.25
2001-12-09,2001,Leeds,Blackburn,2,1,10,7,7,18,5,0,3,Away,1,0.2857142857142857,2.2
2001-12-09,2001,Newcastle,Ipswich,1,0,7,5,2,3,1,0,3,Away,1,0.2,2.0
2001-12-09,2001,Chelsea,Sunderland,0,0,10,3,6,15,3,0,1,Away,0,0.0,0.6
2001-12-12,2001,Fulham,Liverpool,0,0,8,4,3,11,0,0,1,Away,0,0.0,1.0
2001-12-12,2001,Derby,Man United,0,5,8,5,6,13,2,0,0,Away,-5,0.0,1.25
2001-12-15,2001,Charlton,Bolton,0,0,6,4,4,13,2,0,1,Away,0,0.0,1.3333333333333333
2001-12-15,2001,Derby,Everton,0,1,3,2,3,15,1,0,0,Away,-1,0.0,1.3333333333333333
2001-12-15,2001,Man United,Middlesbrough,1,0,14,5,8,14,3,0,3,Away,1,0.2,1.0
2001-12-15,2001,Blackburn,Newcastle,1,2,8,6,6,15,3,0,0,Away,-1,0.16666666666666666,2.0
2001-12-15,2001,Sunderland,Southampton,0,2,5,3,1,13,2,0,0,Away,-2,0.0,1.2
2001-12-15,2001,Fulham,Tottenham,0,4,12,1,6,15,2,0,0,Away,-4,0.0,0.16666666666666666
2001-12-15,2001,Arsenal,West Ham,1,1,16,6,6,14,3,0,1,Away,0,0.16666666666666666,1.0
2001-12-16,2001,Liverpool,Chelsea,0,4,16,8,6,10,3,0,0,Away,-4,0.0,1.0
2001-12-16,2001,Leicester,Leeds,2,2,5,4,3,15,3,0,1,Away,0,0.5,3.2
2001-12-17,2001,Ipswich,Aston Villa,1,2,14,3,4,10,1,0,0,Away,-1,0.3333333333333333,0.7142857142857143
2001-12-18,2001,Newcastle,Arsenal,3,1,4,3,4,19,3,1,3,Away,2,1.0,4.5
2001-12-19,2001,Everton,Leeds,2,3,8,3,2,13,1,0,0,Away,-1,0.6666666666666666,1.75
2001-12-22,2001,Blackburn,Charlton,2,0,7,4,3,19,3,0,3,Away,2,0.5,2.2857142857142856
2001-12-22,2001,Aston Villa,Derby,1,3,10,3,5,15,1,0,0,Away,-2,0.3333333333333333,1.0
2001-12-22,2001,Newcastle,Leeds,4,3,13,7,9,17,1,0,3,Away,1,0.5714285714285714,2.3076923076923075
2001-12-22,2001,West Ham,Leicester,1,1,7,3,7,15,2,0,1,Away,0,0.3333333333333333,1.4285714285714286
2001-12-22,2001,Southampton,Man United,1,6,6,3,6,10,1,0,0,Away,-5,0.3333333333333333,1.6666666666666667
2001-12-22,2001,Everton,Sunderland,0,1,8,5,5,15,4,0,0,Away,-1,0.0,1.25
2001-12-22,2001,Ipswich,Tottenham,2,1,12,4,5,16,2,0,3,Away,1,0.5,1.3333333333333333
2001-12-23,2001,Bolton,Chelsea,1,5,10,4,4,21,2,0,0,Away,-4,0.25,1.2
2001-12-23,2001,Arsenal,Liverpool,2,1,11,3,4,20,4,1,3,Away,1,0.6666666666666666,1.2727272727272727
2001-12-26,2001,Chelsea,Arsenal,1,2,9,3,5,21,4,0,0,Away,-1,0.3333333333333333,1.1111111111111112
2001-12-26,2001,Liverpool,Aston Villa,2,1,12,6,3,9,0,0,3,Away,1,0.3333333333333333,1.6666666666666667
2001-12-26,2001,Sunderland,Blackburn,3,0,13,7,5,23,2,0,3,Away,3,0.42857142857142855,2.0
2001-12-26,2001,Leeds,Bolton,3,0,8,5,2,20,3,0,3,Away,3,0.6,2.75
2001-12-26,2001,Man United,Everton,2,0,11,7,11,12,1,0,3,Away,2,0.2857142857142857,2.0
2001-12-26,2001,Charlton,Fulham,0,0,8,3,9,14,1,0,1,Away,0,0.0,0.75
2001-12-26,2001,Leicester,Ipswich,0,2,3,1,10,6,2,0,0,Away,-2,0.0,0.6666666666666666
2001-12-26,2001,Middlesbrough,Newcastle,0,3,5,2,2,12,1,0,0,Away,-3,0.0,0.8
2001-12-26,2001,Tottenham,Southampton,0,1,10,6,13,16,3,0,0,Away,-1,0.0,1.2
2001-12-26,2001,Derby,West Ham,0,4,6,3,1,19,3,1,0,Away,-4,0.0,1.0
2001-12-29,2001,Middlesbrough,Arsenal,1,2,3,2,1,13,4,0,0,Away,-1,0.5,2.6666666666666665
2001-12-29,2001,Tottenham,Aston Villa,1,1,7,4,1,10,3,0,1,Away,0,0.25,1.7142857142857142
2001-12-29,2001,Derby,Blackburn,1,0,7,5,4,20,4,0,3,Away,1,0.2,2.0
2001-12-29,2001,Leicester,Bolton,2,2,14,8,10,15,3,1,1,Away,0,0.25,1.7142857142857142
2001-12-29,2001,Charlton,Everton,3,0,8,4,6,12,3,0,3,Away,3,0.75,2.5
2001-12-29,2001,Sunderland,Ipswich,0,5,10,3,3,4,1,0,0,Away,-5,0.0,0.6
2001-12-29,2001,Chelsea,Newcastle,2,1,12,8,3,21,3,0,3,Away,1,0.25,2.0
2001-12-29,2001,Leeds,Southampton,1,0,13,7,5,15,1,0,3,Away,1,0.14285714285714285,1.3846153846153846
2001-12-29,2001,Liverpool,West Ham,1,1,12,8,5,8,0,0,1,Away,0,0.125,1.6666666666666667
2001-12-30,2001,Man United,Fulham,3,2,19,10,3,8,2,0,3,Away,1,0.3,1.6842105263157894
2002-01-01,2002,Ipswich,Charlton,2,3,6,4,4,12,2,0,0,Away,-1,0.5,2.6666666666666665
2002-01-01,2002,Southampton,Chelsea,4,2,8,5,6,18,1,0,3,Away,2,0.8,3.25
2002-01-01,2002,West Ham,Leeds,0,3,9,4,6,8,2,0,0,Away,-3,0.0,0.8888888888888888
2002-01-01,2002,Bolton,Liverpool,1,1,7,6,8,15,4,0,1,Away,0,0.16666666666666666,2.2857142857142856
2002-01-01,2002,Everton,Middlesbrough,0,1,11,3,6,10,2,0,0,Away,-1,0.0,0.5454545454545454
2002-01-01,2002,Aston Villa,Sunderland,1,1,8,4,0,13,3,0,1,Away,0,0.25,1.5
2002-01-01,2002,Blackburn,Tottenham,0,1,11,7,9,17,1,0,0,Away,-1,0.0,1.2727272727272727
2002-01-02,2002,Fulham,Derby,1,0,8,4,3,7,2,0,3,Away,1,0.25,1.5
2002-01-02,2002,Newcastle,Man United,1,3,11,6,5,8,1,0,0,Away,-2,0.16666666666666666,1.4545454545454546
2002-01-09,2002,Liverpool,Southampton,0,2,7,4,6,7,1,0,0,Away,-2,0.0,1.1428571428571428
2002-01-12,2002,Derby,Aston Villa,1,2,3,1,1,13,3,1,0,Away,-1,1.0,2.0
2002-01-12,2002,Charlton,Blackburn,1,4,9,6,2,11,0,1,0,Away,-3,0.16666666666666666,1.7777777777777777
